SSREQCTL.
Cur Time : 4211.545000sec
drop count = 0, drop time = 0.000000sec, high water mark = 0

	TIME(sys)	FILE	FUNCTION	LINE	STRING
11.791724	rcinit_rex.c	TASK_ENTRY	180	task begins group 4 task_hash cde76c4 task_name wfw_eulstrt
11.791732	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 4 task_hash cde76c4 task_name wfw_eulstrt
11.791898	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 4 task_hash 6da0ecc task_name lte_pdcp_dl
11.792028	rcinit_rex.c	TASK_ENTRY	180	task begins group 4 task_hash 798921 task_name rrc_1
11.792115	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 4 task_hash 798921 task_name rrc_1
11.792393	rcinit_rex.c	TASK_ENTRY	180	task begins group 4 task_hash 798920 task_name rrc_0
11.792401	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 4 task_hash 798920 task_name rrc_0
11.792455	rcinit_rex.c	TASK_ENTRY	180	task begins group 4 task_hash 7b8 task_name tx
11.792507	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 4 task_hash 7b8 task_name tx
11.792620	rcinit_rex.c	TASK_ENTRY	180	task begins group 4 task_hash 5876d60 task_name wmac_hs_dl0
11.792628	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 4 task_hash 5876d60 task_name wmac_hs_dl0
11.792707	rcinit_rex.c	TASK_ENTRY	180	task begins group 4 task_hash 6a8 task_name dh
11.792728	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 4 task_hash 6a8 task_name dh
11.792777	rcinit_rex.c	TASK_ENTRY	180	task begins group 4 task_hash 68ca8 task_name auth
11.793044	rcinit_rex.c	TASK_ENTRY	180	task begins group 4 task_hash 3e6f6ac task_name tds_mac_hs_dl
11.793052	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 4 task_hash 3e6f6ac task_name tds_mac_hs_dl
11.793384	rcinit_rex.c	TASK_ENTRY	180	task begins group 4 task_hash 3723091 task_name wcdma_l1_1
11.793396	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 4 task_hash 3723091 task_name wcdma_l1_1
11.793563	rcinit_rex.c	TASK_ENTRY	180	task begins group 4 task_hash 3634782 task_name gsm_llc_2
11.793580	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 4 task_hash 3634782 task_name gsm_llc_2
11.793590	rcinit_rex.c	TASK_ENTRY	180	task begins group 4 task_hash 3634781 task_name gsm_llc_1
11.793597	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 4 task_hash 3634781 task_name gsm_llc_1
11.793614	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 4 task_hash 68ca8 task_name auth
11.793624	rcinit_rex.c	TASK_ENTRY	180	task begins group 4 task_hash aaf6392 task_name tcxomgr
11.793634	rcinit_rex.c	TASK_ENTRY	180	task begins group 4 task_hash 6f0a870 task_name hitapp
11.793640	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 4 task_hash aaf6392 task_name tcxomgr
11.793648	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 4 task_hash 6f0a870 task_name hitapp
11.793660	rcinit_rex.c	TASK_ENTRY	180	task begins group 4 task_hash d6e1be7 task_name ss_audio_log
11.793668	rcinit_rex.c	TASK_ENTRY	180	task begins group 4 task_hash f86c7f0 task_name wl2_ul_0
11.793676	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 4 task_hash d6e1be7 task_name ss_audio_log
11.793683	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 4 task_hash f86c7f0 task_name wl2_ul_0
11.793694	rcinit_rex.c	TASK_ENTRY	180	task begins group 4 task_hash 75d9bfd task_name nvruim
11.793703	rcinit_rex.c	TASK_ENTRY	180	task begins group 4 task_hash 7b8d task_name trm
11.793714	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 4 task_hash 7b8d task_name trm
11.793725	rcinit_rex.c	TASK_ENTRY	180	task begins group 4 task_hash f86c7f1 task_name wl2_ul_1
11.793732	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 4 task_hash f86c7f1 task_name wl2_ul_1
11.793840	rcinit_rex.c	TASK_ENTRY	180	task begins group 4 task_hash 2fa941e task_name policyman
11.793863	rcinit_rex.c	TASK_ENTRY	180	task begins group 4 task_hash ead2104 task_name wfwsw_evt
11.793871	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 4 task_hash ead2104 task_name wfwsw_evt
11.793954	rcinit_rex.c	TASK_ENTRY	180	task begins group 4 task_hash 4f0e511 task_name gsm_msgr_t1
11.793962	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 4 task_hash 4f0e511 task_name gsm_msgr_t1
11.793983	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 4 task_hash 75d9bfd task_name nvruim
11.794016	rcinit_rex.c	TASK_ENTRY	180	task begins group 4 task_hash 798 task_name rx
11.794108	rcinit_rex.c	TASK_ENTRY	180	task begins group 4 task_hash 6eb9b8 task_name hdrtx
11.794117	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 4 task_hash 6eb9b8 task_name hdrtx
11.794125	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 4 task_hash 798 task_name rx
11.794178	rcinit_rex.c	TASK_ENTRY	180	task begins group 4 task_hash f85b7f1 task_name wl2_dl_1
11.794186	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 4 task_hash f85b7f1 task_name wl2_dl_1
11.794233	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 4 task_hash 2fa941e task_name policyman
11.794245	rcinit_rex.c	TASK_ENTRY	180	task begins group 4 task_hash f85b7f0 task_name wl2_dl_0
11.794254	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 4 task_hash f85b7f0 task_name wl2_dl_0
11.794394	rcinit_rex.c	TASK_ENTRY	180	task begins group 4 task_hash 788882 task_name qrarb
11.794503	rcinit_rex.c	TASK_ENTRY	180	task begins group 4 task_hash 908c904 task_name tds_fwsw_evt
11.794511	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 4 task_hash 908c904 task_name tds_fwsw_evt
11.794679	rcinit_rex.c	TASK_ENTRY	180	task begins group 4 task_hash 7734 task_name plt
11.794795	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 4 task_hash 788882 task_name qrarb
11.794812	rcinit_rex.c	TASK_ENTRY	180	task begins group 4 task_hash 6944112 task_name gsm_rlcu_2
11.794823	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 4 task_hash 6944112 task_name gsm_rlcu_2
11.794843	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 4 task_hash eac0ca4 task_name lte_pdcpoffload
11.794900	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 4 task_hash 7734 task_name plt
11.794937	rcinit_rex.c	TASK_ENTRY	180	task begins group 4 task_hash 6944111 task_name gsm_rlcu_1
11.794945	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 4 task_hash 6944111 task_name gsm_rlcu_1
11.795035	rcinit_rex.c	TASK_ENTRY	180	task begins group 4 task_hash 7401b56 task_name cxm_qsock_recv
11.795043	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 4 task_hash 7401b56 task_name cxm_qsock_recv
11.795096	rcinit_rex.c	TASK_ENTRY	180	task begins group 4 task_hash 4f0e512 task_name gsm_msgr_t2
11.795104	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 4 task_hash 4f0e512 task_name gsm_msgr_t2
11.795174	rcinit_rex.c	TASK_ENTRY	180	task begins group 4 task_hash 3723090 task_name wcdma_l1_0
11.795185	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 4 task_hash 3723090 task_name wcdma_l1_0
11.795341	rcinit_rex.c	TASK_ENTRY	180	task begins group 4 task_hash 79fb8 task_name rxtx
11.795424	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 4 task_hash 79fb8 task_name rxtx
11.795647	rcinit_rex.c	TASK_ENTRY	180	task begins group 4 task_hash ab969f3 task_name tds_rrc
11.795691	rcinit_rex.c	TASK_ENTRY	180	task begins group 4 task_hash 5876d61 task_name wmac_hs_dl1
11.795700	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 4 task_hash 5876d61 task_name wmac_hs_dl1
11.795785	rcinit_rex.c	TASK_ENTRY	180	task begins group 4 task_hash 6e9a9 task_name gsdi
11.795886	rcinit_rex.c	TASK_ENTRY	180	task begins group 4 task_hash 3e9aa61 task_name mmgsdi_1
11.796017	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 4 task_hash 3e9aa61 task_name mmgsdi_1
11.796036	rcinit_rex.c	TASK_ENTRY	180	task begins group 4 task_hash 3e9aa62 task_name mmgsdi_2
11.796076	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 4 task_hash 3e9aa62 task_name mmgsdi_2
11.796101	rcinit_rex.c	TASK_ENTRY	180	task begins group 4 task_hash 6aed task_name cxm
11.796112	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 4 task_hash 6aed task_name cxm
11.796196	rcinit_rex.c	TASK_ENTRY	180	task begins group 4 task_hash 6947412 task_name gsm_rlcd_2
11.796204	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 4 task_hash 6947412 task_name gsm_rlcd_2
11.796239	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 4 task_hash 6e9a9 task_name gsdi
11.796257	rcinit_rex.c	TASK_ENTRY	180	task begins group 4 task_hash 7c0322 task_name uim_2
11.796294	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 4 task_hash 7c0322 task_name uim_2
11.796349	rcinit_rex.c	TASK_ENTRY	180	task begins group 4 task_hash 6947411 task_name gsm_rlcd_1
11.796356	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 4 task_hash 6947411 task_name gsm_rlcd_1
11.796497	rcinit_rex.c	TASK_ENTRY	180	task begins group 4 task_hash 7ab9f task_name tdso
11.796587	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 4 task_hash 7ab9f task_name tdso
11.796604	rcinit_rex.c	TASK_ENTRY	180	task begins group 4 task_hash 40bf0e2 task_name limitsmgr
11.796650	rcinit_rex.c	TASK_ENTRY	180	task begins group 4 task_hash 6eb998 task_name hdrrx
11.796658	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 4 task_hash 6eb998 task_name hdrrx
11.796736	rcinit_rex.c	TASK_ENTRY	180	task begins group 4 task_hash eb9a8f8 task_name hdrsrch
11.796744	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 4 task_hash eb9a8f8 task_name hdrsrch
11.796796	rcinit_rex.c	TASK_ENTRY	180	task begins group 4 task_hash 69c9d task_name cfcm
11.796946	rcinit_rex.c	TASK_ENTRY	180	task begins group 4 task_hash 5d6cdcc task_name log_util
11.796954	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 4 task_hash 5d6cdcc task_name log_util
11.797028	rcinit_rex.c	TASK_ENTRY	180	task begins group 4 task_hash 7a898 task_name srch
11.797062	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 4 task_hash 630cf1c task_name lte_mac_dl
11.797131	rcinit_rex.c	TASK_ENTRY	180	task begins group 4 task_hash ed6eaf0 task_name cxm_wlan_endp
11.797139	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 4 task_hash ed6eaf0 task_name cxm_wlan_endp
11.797327	rcinit_rex.c	TASK_ENTRY	180	task begins group 4 task_hash 6eaab task_name gstk
11.797421	rcinit_rex.c	TASK_ENTRY	180	task begins group 4 task_hash a0435eb task_name simlock
11.797490	rcinit_rex.c	TASK_ENTRY	180	task begins group 4 task_hash 6ea35f2 task_name gsm_l2
11.797499	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 4 task_hash 6ea35f2 task_name gsm_l2
11.797521	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 4 task_hash a0435eb task_name simlock
11.797552	rcinit_rex.c	TASK_ENTRY	180	task begins group 4 task_hash 95f1c0c task_name tds_l2_ul
11.797560	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 4 task_hash 95f1c0c task_name tds_l2_ul
11.797708	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 4 task_hash 662efde task_name ml1_sm_fscan
11.797731	rcinit_rex.c	TASK_ENTRY	180	task begins group 4 task_hash 7c04839 task_name uimqmi
11.797861	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 4 task_hash cf1dbc task_name lte_mac_ctrl
11.798178	rcinit_rex.c	TASK_ENTRY	180	task begins group 4 task_hash 6ea3692 task_name gsm_rr
11.798182	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 4 task_hash 69c9d task_name cfcm
11.798189	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 4 task_hash 6ea3692 task_name gsm_rr
11.798287	rcinit_rex.c	TASK_ENTRY	180	task begins group 4 task_hash 6eb8ab3 task_name hdrdec
11.798295	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 4 task_hash 6eb8ab3 task_name hdrdec
11.798299	rcinit_rex.c	TASK_ENTRY	180	task begins group 4 task_hash 7bfd task_name uim
11.798388	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 4 task_hash 7bfd task_name uim
11.798438	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 4 task_hash 7c04839 task_name uimqmi
11.798474	rcinit_rex.c	TASK_ENTRY	180	task begins group 4 task_hash 5f18411 task_name gsm_l1_t_1
11.798482	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 4 task_hash 5f18411 task_name gsm_l1_t_1
11.798529	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 4 task_hash 55f1d3c task_name lte_tlb_ctrl
11.798701	rcinit_rex.c	TASK_ENTRY	180	task begins group 4 task_hash 95f1f1c task_name tds_l2_dl
11.798708	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 4 task_hash 95f1f1c task_name tds_l2_dl
11.798858	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 4 task_hash a0f0490 task_name lte_pdcp_comp
11.798971	rcinit_rex.c	TASK_ENTRY	180	task begins group 4 task_hash 5f18412 task_name gsm_l1_t_2
11.798979	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 4 task_hash 5f18412 task_name gsm_l1_t_2
11.799144	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 4 task_hash 5c0e214 task_name ml1_offload
11.799398	rcinit_rex.c	TASK_ENTRY	180	task begins group 4 task_hash 7ab95f1 task_name tds_l1
11.800026	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 4 task_hash 7ab95f1 task_name tds_l1
11.800055	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 4 task_hash 630cc0c task_name lte_mac_ul
11.800062	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 4 task_hash 695cf1c task_name lte_rlc_dl
11.802338	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 4 task_hash 3ab69f3 task_name lte_rrc
11.804336	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 4 task_hash 695cc0c task_name lte_rlc_ul
11.805572	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 4 task_hash 7a898 task_name srch
11.805828	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 4 task_hash ab969f3 task_name tds_rrc
11.809332	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 4 task_hash 6eaab task_name gstk
11.814600	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 4 task_hash 3f76392 task_name ml1_mgr
11.814604	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 4 task_hash 73f75dd task_name ml1_gm
11.816648	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 4 task_hash 40bf0e2 task_name limitsmgr
11.818527	rcinit_init_root.c	rcinit_worker	103	function enter group 5 func_hash 9360464 func_name pbm_init
11.818826	rcinit_init_root.c	rcinit_worker	128	function exit group 5 func_hash 9360464 func_name pbm_init
11.818835	rcinit_init_root.c	rcinit_worker	103	function enter group 5 func_hash 9359d74 func_name rabm_init
11.818905	rcinit_init_root.c	rcinit_worker	128	function exit group 5 func_hash 9359d74 func_name rabm_init
11.818911	rcinit_init_root.c	rcinit_worker	103	function enter group 5 func_hash a960574 func_name tc_init
11.818989	rcinit_init_root.c	rcinit_worker	128	function exit group 5 func_hash a960574 func_name tc_init
11.819001	rcinit_init_root.c	rcinit_worker	103	function enter group 5 func_hash a360574 func_name sm_init
11.819157	rcinit_init_root.c	rcinit_worker	128	function exit group 5 func_hash a360574 func_name sm_init
11.819166	rcinit_init_root.c	rcinit_worker	103	function enter group 5 func_hash f116f84 func_name imstask_init
11.819297	rcinit_init_root.c	rcinit_worker	128	function exit group 5 func_hash f116f84 func_name imstask_init
11.819303	rcinit_init_root.c	rcinit_worker	103	function enter group 5 func_hash 4360574 func_name mm_init
11.819307	rcinit_init_root.c	rcinit_worker	128	function exit group 5 func_hash 4360574 func_name mm_init
11.819315	rcinit_init_root.c	rcinit_worker	103	function enter group 5 func_hash 1df65e4 func_name dswcsd_dl_init
11.819362	rcinit_init_root.c	rcinit_worker	128	function exit group 5 func_hash 1df65e4 func_name dswcsd_dl_init
11.819370	rcinit_init_root.c	rcinit_worker	103	function enter group 5 func_hash 99603a4 func_name dcc_init
11.819521	rcinit_init_root.c	rcinit_worker	128	function exit group 5 func_hash 99603a4 func_name dcc_init
11.819527	rcinit_init_root.c	rcinit_worker	103	function enter group 5 func_hash b61374 func_name qmi_pbm_init
11.819637	rcinit_init_root.c	rcinit_worker	128	function exit group 5 func_hash b61374 func_name qmi_pbm_init
11.819643	rcinit_init_root.c	rcinit_worker	103	function enter group 5 func_hash 49604e4 func_name wms_init
11.820307	rcinit_init_root.c	rcinit_worker	128	function exit group 5 func_hash 49604e4 func_name wms_init
11.820317	rcinit_init_root.c	rcinit_worker	103	function enter group 5 func_hash 561c2a4 func_name mn_cnm_init
11.820363	rcinit_init_root.c	rcinit_worker	128	function exit group 5 func_hash 561c2a4 func_name mn_cnm_init
11.820369	rcinit_init_root.c	rcinit_worker	103	function enter group 5 func_hash a360564 func_name cm_init
11.820756	rcinit_init_root.c	rcinit_worker	128	function exit group 5 func_hash a360564 func_name cm_init
11.820762	rcinit_init_root.c	rcinit_worker	103	function enter group 5 func_hash 2df65d4 func_name dswcsd_ul_init
11.820824	rcinit_init_root.c	rcinit_worker	128	function exit group 5 func_hash 2df65d4 func_name dswcsd_ul_init
11.820830	rcinit_init_root.c	rcinit_worker	103	function enter group 5 func_hash 1db59e4 func_name qvp_rtp_task_init
11.827886	rcinit_init_root.c	rcinit_worker	128	function exit group 5 func_hash 1db59e4 func_name qvp_rtp_task_init
11.827896	rcinit_init_root.c	rcinit_worker	103	function enter group 5 func_hash fbe7394 func_name ds_sig_init
11.827917	rcinit_init_root.c	rcinit_worker	128	function exit group 5 func_hash fbe7394 func_name ds_sig_init
11.827923	rcinit_init_root.c	rcinit_worker	103	function enter group 5 func_hash 9e3c724 func_name qmi_modem_init
11.828115	rcinit_init_root.c	rcinit_worker	128	function exit group 5 func_hash 9e3c724 func_name qmi_modem_init
11.828121	rcinit_init_root.c	rcinit_worker	103	function enter group 5 func_hash 9a60574 func_name sd_init
12.075015	rcinit_init_root.c	rcinit_worker	128	function exit group 5 func_hash 9a60574 func_name sd_init
12.075025	rcinit_init_root.c	rcinit_worker	103	function enter group 5 func_hash f3cbaa4 func_name ds_gcsd_init
12.075349	rcinit_init_root.c	rcinit_worker	128	function exit group 5 func_hash f3cbaa4 func_name ds_gcsd_init
12.075357	rcinit_init_root.c	rcinit_worker	103	function enter group 5 func_hash 31613e4 func_name qmi_wms_init
12.075451	rcinit_init_root.c	rcinit_worker	128	function exit group 5 func_hash 31613e4 func_name qmi_wms_init
12.075459	rcinit_init_root.c	rcinit_worker	103	function enter group 5 func_hash 9329e64 func_name ps_rm_init
12.075473	rcinit_init_root.c	rcinit_worker	128	function exit group 5 func_hash 9329e64 func_name ps_rm_init
12.075479	rcinit_init_root.c	rcinit_worker	103	function enter group 5 func_hash bd60484 func_name reg_init
12.075574	rcinit_init_root.c	rcinit_worker	128	function exit group 5 func_hash bd60484 func_name reg_init
12.075581	rcinit_init_root.c	rcinit_worker	103	function enter group 5 func_hash 5959144 func_name mmoc_init
12.075863	rcinit_init_root.c	rcinit_worker	128	function exit group 5 func_hash 5959144 func_name mmoc_init
12.075869	rcinit_init_root.c	rcinit_worker	103	function enter group 5 func_hash b960564 func_name ds_init
12.077839	rcinit_init_root.c	rcinit_worker	128	function exit group 5 func_hash b960564 func_name ds_init
12.077849	rcinit_init_root.c	rcinit_worker	103	function enter group 5 func_hash 9860564 func_name cb_init
12.077880	rcinit_init_root.c	rcinit_worker	128	function exit group 5 func_hash 9860564 func_name cb_init
12.077886	rcinit_init_root.c	rcinit_worker	103	function enter group 5 func_hash 963c2d4 func_name qmi_mmode_init
12.078050	rcinit_init_root.c	rcinit_worker	128	function exit group 5 func_hash 963c2d4 func_name qmi_mmode_init
12.078056	rcinit_init_root.c	rcinit_worker	103	function enter group 5 func_hash 7960574 func_name ps_init
12.084146	rcinit_init_root.c	rcinit_worker	128	function exit group 5 func_hash 7960574 func_name ps_init
12.084368	rcinit_rex.c	TASK_ENTRY	180	task begins group 5 task_hash 6e795d3 task_name gps_fs
12.084439	rcinit_rex.c	TASK_ENTRY	180	task begins group 5 task_hash 6b969f7 task_name ds_sig
12.084449	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 5 task_hash 6b969f7 task_name ds_sig
12.084585	rcinit_rex.c	TASK_ENTRY	180	task begins group 5 task_hash daa0d1c task_name dswcsd_ul
12.084653	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 5 task_hash daa0d1c task_name dswcsd_ul
12.084774	rcinit_rex.c	TASK_ENTRY	180	task begins group 5 task_hash 69d task_name cm
12.085119	rcinit_rex.c	TASK_ENTRY	180	task begins group 5 task_hash bae025 task_name loc_middleware
12.085708	rcinit_rex.c	TASK_ENTRY	180	task begins group 5 task_hash a643c00 task_name pdcommtcp
12.085731	rcinit_rex.c	TASK_ENTRY	180	task begins group 5 task_hash 694 task_name cd
12.086246	rcinit_rex.c	TASK_ENTRY	180	task begins group 5 task_hash a643ce3 task_name pdcommwms
12.086421	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 5 task_hash 69d task_name cm
12.086437	rcinit_rex.c	TASK_ENTRY	180	task begins group 5 task_hash 83f6e33 task_name qmi_wms
12.086446	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 5 task_hash 83f6e33 task_name qmi_wms
12.086461	rcinit_rex.c	TASK_ENTRY	180	task begins group 5 task_hash 692 task_name cb
12.086503	rcinit_rex.c	TASK_ENTRY	180	task begins group 5 task_hash 6e79cd4 task_name gpsfft
12.086538	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 5 task_hash 692 task_name cb
12.086722	rcinit_rex.c	TASK_ENTRY	180	task begins group 5 task_hash 7a36ad task_name sm_tm
12.086865	rcinit_rex.c	TASK_ENTRY	180	task begins group 5 task_hash 773 task_name ps
12.086955	rcinit_rex.c	TASK_ENTRY	180	task begins group 5 task_hash 7445a4d task_name mn_cnm
12.087120	rcinit_rex.c	TASK_ENTRY	180	task begins group 5 task_hash 53c460c task_name wwanmectrl
12.087216	rcinit_rex.c	TASK_ENTRY	180	task begins group 5 task_hash 7a3 task_name tc
12.087341	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 5 task_hash 53c460c task_name wwanmectrl
12.087345	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 5 task_hash 7a3 task_name tc
12.087361	rcinit_rex.c	TASK_ENTRY	180	task begins group 5 task_hash 7e43 task_name wms
12.088017	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 5 task_hash 7445a4d task_name mn_cnm
12.088354	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 5 task_hash 7a36ad task_name sm_tm
12.088710	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 5 task_hash bae025 task_name loc_middleware
12.088762	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 5 task_hash a643ce3 task_name pdcommwms
12.088788	rcinit_rex.c	TASK_ENTRY	180	task begins group 5 task_hash 5a96f50 task_name gnss_sdp
12.088906	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 5 task_hash 5a96f50 task_name gnss_sdp
12.088973	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 5 task_hash 7e43 task_name wms
12.088989	rcinit_rex.c	TASK_ENTRY	180	task begins group 5 task_hash 746 task_name nf
12.089272	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 5 task_hash 746 task_name nf
12.089452	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 5 task_hash a643c00 task_name pdcommtcp
12.089467	rcinit_rex.c	TASK_ENTRY	180	task begins group 5 task_hash daa0e0c task_name dswcsd_dl
12.089491	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 5 task_hash daa0e0c task_name dswcsd_dl
12.089571	rcinit_rex.c	TASK_ENTRY	180	task begins group 5 task_hash 6eb933 task_name hdrmc
12.089605	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 5 task_hash 694 task_name cd
12.089765	rcinit_rex.c	TASK_ENTRY	180	task begins group 5 task_hash 7043 task_name ims
12.089853	rcinit_rex.c	TASK_ENTRY	180	task begins group 5 task_hash 78b7 task_name reg
12.090089	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 5 task_hash 78b7 task_name reg
12.090270	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 5 task_hash 6eb933 task_name hdrmc
12.090383	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 5 task_hash 7043 task_name ims
12.090568	rcinit_rex.c	TASK_ENTRY	180	task begins group 5 task_hash 7b25 task_name tle
12.090680	rcinit_rex.c	TASK_ENTRY	180	task begins group 5 task_hash 83f66fd task_name qmi_pbm
12.090749	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 5 task_hash 83f66fd task_name qmi_pbm
12.090839	rcinit_rex.c	TASK_ENTRY	180	task begins group 5 task_hash 6a640 task_name comp
12.090874	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 5 task_hash 6a640 task_name comp
12.090981	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 5 task_hash 6e795d3 task_name gps_fs
12.091003	rcinit_rex.c	TASK_ENTRY	180	task begins group 5 task_hash 6a93 task_name dcc
12.091011	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 5 task_hash 6a93 task_name dcc
12.091394	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 5 task_hash 6e79cd4 task_name gpsfft
12.091478	rcinit_rex.c	TASK_ENTRY	180	task begins group 5 task_hash 8d669c0 task_name qvp_rtp
12.091637	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 5 task_hash 8d669c0 task_name qvp_rtp
12.091662	rcinit_rex.c	TASK_ENTRY	180	task begins group 5 task_hash 74453 task_name mmoc
12.091721	rcinit_rex.c	TASK_ENTRY	180	task begins group 5 task_hash 77968d task_name ps_rm
12.091729	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 5 task_hash 77968d task_name ps_rm
12.091771	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 5 task_hash 74453 task_name mmoc
12.091816	rcinit_rex.c	TASK_ENTRY	180	task begins group 5 task_hash 76d9 task_name pgi
12.091921	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 5 task_hash 76d9 task_name pgi
12.091977	rcinit_rex.c	TASK_ENTRY	180	task begins group 5 task_hash 6b3 task_name ds
12.092169	rcinit_rex.c	TASK_ENTRY	180	task begins group 5 task_hash 72d task_name lm
12.092371	rcinit_rex.c	TASK_ENTRY	180	task begins group 5 task_hash 7a35dd task_name sm_gm
12.092377	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 5 task_hash 72d task_name lm
