QMUXTXRX.
Cur Time : 4211.212000sec
drop count = 0, drop time = 0.000000sec, high water mark = 0

	TIME(sys)	STRING
1077.306281	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b2 f1 90 ff d6 ff
1077.309824	SHIMQMI 00 03 01 4f 00 00 00
1077.309918	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
1081.146407	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b2 f1 90 ff d8 ff
1081.149902	SHIMQMI 00 03 01 4f 00 00 00
1081.149991	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
1083.706200	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b2 f1 90 ff d4 ff
1083.708923	SHIMQMI 00 03 01 4f 00 00 00
1083.708986	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
1096.502261	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 af f2 90 ff d2 ff
1096.502510	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 af f3 8f ff d4 ff
1096.503662	SHIMQMI 00 03 01 4f 00 00 00
1096.503764	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
1096.508327	SHIMQMI 00 03 01 4f 00 00 00
1096.508453	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
1099.045351	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b0 f3 8f ff d6 ff
1099.049011	SHIMQMI 00 03 01 4f 00 00 00
1099.049101	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
1109.286804	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b6 f2 8c ff c0 ff
1109.288076	SHIMQMI 00 03 01 4f 00 00 00
1109.288161	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
1111.846968	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b3 f1 8c ff c0 ff
1111.848125	SHIMQMI 00 03 01 4f 00 00 00
1111.848215	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
1114.426226	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b3 f0 8b ff ba ff
1114.428039	SHIMQMI 00 03 01 4f 00 00 00
1114.428129	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
1116.986362	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b2 f0 8c ff be ff
1116.987451	SHIMQMI 00 03 01 4f 00 00 00
1116.987546	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
1119.527599	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b1 ef 8b ff b2 ff
1119.531052	SHIMQMI 00 03 01 4f 00 00 00
1119.531149	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
1123.367378	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b1 ef 8b ff ae ff
1123.370674	SHIMQMI 00 03 01 4f 00 00 00
1123.370764	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
1131.047317	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b2 ef 89 ff a4 ff
1131.051124	SHIMQMI 00 03 01 4f 00 00 00
1131.051213	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
1140.007116	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 ae ee 88 ff aa ff
1140.008339	SHIMQMI 00 03 01 4f 00 00 00
1140.008428	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
1140.396594	SHIMQMI 04 03 01 4e 00 77 00 12 03 00 00 00 00 13 03 00
1140.400357	SHIMQMI 00 03 01 4f 00 00 00
1140.400539	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
1140.429850	SHIMQMI 00 03 01 4d 00 00 00
1140.430157	SHIMQMI 02 03 01 4d 00 7e 00 02 04 00 00 00 00 00 12 03
1140.443478	SHIMQMI 00 03 01 4d 00 00 00
1140.443631	SHIMQMI 02 03 01 4d 00 7e 00 02 04 00 00 00 00 00 12 03
1144.025485	SHIMQMI 04 03 01 4e 00 77 00 12 03 00 00 00 00 13 03 00
1144.028932	SHIMQMI 00 03 01 4f 00 00 00
1144.029053	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
1144.056686	SHIMQMI 00 03 01 4d 00 00 00
1144.057279	SHIMQMI 02 03 01 4d 00 7e 00 02 04 00 00 00 00 00 12 03
1144.061820	SHIMQMI 00 03 01 4d 00 00 00
1144.061905	SHIMQMI 02 03 01 4d 00 7e 00 02 04 00 00 00 00 00 12 03
1145.133923	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 ac ef 89 ff b0 ff
1145.134543	SHIMQMI 00 03 01 4f 00 00 00
1145.134599	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
1146.408139	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 bc ef 8a ff a6 ff
1146.408759	SHIMQMI 00 03 01 4f 00 00 00
1146.408814	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
1150.254173	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b5 ee 8b ff a4 ff
1150.255877	SHIMQMI 00 03 01 4f 00 00 00
1150.255936	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
1152.816404	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b5 ee 8c ff a4 ff
1152.819984	SHIMQMI 00 03 01 4f 00 00 00
1152.820080	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
1154.096231	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b4 ee 8c ff a0 ff
1154.098877	SHIMQMI 00 03 01 4f 00 00 00
1154.098939	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
1154.400123	SHIMQMI 04 03 01 4e 00 77 00 12 03 00 00 00 00 13 03 00
1154.401804	SHIMQMI 00 03 01 4f 00 00 00
1154.402633	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
1154.427579	SHIMQMI 00 03 01 4d 00 00 00
1154.427963	SHIMQMI 02 03 01 4d 00 7e 00 02 04 00 00 00 00 00 12 03
1154.438217	SHIMQMI 00 03 01 4d 00 00 00
1154.438375	SHIMQMI 02 03 01 4d 00 7e 00 02 04 00 00 00 00 00 12 03
1155.358180	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b5 ee 8d ff 9c ff
1155.359882	SHIMQMI 00 03 01 4f 00 00 00
1155.359973	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
1157.912592	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 ac ee 8d ff 9a ff
1157.914123	SHIMQMI 00 03 01 4f 00 00 00
1157.914184	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
1160.467070	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 aa ed 8c ff 98 ff
1160.467799	SHIMQMI 00 03 01 4f 00 00 00
1160.467857	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
1161.752218	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 ab ee 8b ff 9e ff
1161.755575	SHIMQMI 00 03 01 4f 00 00 00
1161.755668	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
1165.597319	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 ad ee 89 ff aa ff
1165.598306	SHIMQMI 00 03 01 4f 00 00 00
1165.598372	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
1171.066008	SHIMQMI 04 03 01 4e 00 77 00 12 03 00 00 00 00 13 03 00
1171.069481	SHIMQMI 00 03 01 4f 00 00 00
1171.069648	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
1171.098594	SHIMQMI 00 03 01 4d 00 00 00
1171.099083	SHIMQMI 02 03 01 4d 00 7e 00 02 04 00 00 00 00 00 12 03
1171.104630	SHIMQMI 00 03 01 4d 00 00 00
1171.104715	SHIMQMI 02 03 01 4d 00 7e 00 02 04 00 00 00 00 00 12 03
1173.283671	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b5 ef 88 ff ae ff
1173.286388	SHIMQMI 00 03 01 4f 00 00 00
1173.286446	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
1175.841475	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b5 ef 89 ff b0 ff
1175.842056	SHIMQMI 00 03 01 4f 00 00 00
1175.842117	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
1175.999947	SSIPC_RX 08 00 16 00 0a 0f 05 00
1176.002130	SHIMQMI 00 03 01 50 00 06 00 13 03 00 01 38 ff
1176.002418	SHIMQMI 02 03 01 50 00 07 00 02 04 00 00 00 00 00
1176.002858	SHIMQMI 00 03 01 02 00 04 00 12 01 00 01
1176.003041	SHIMQMI 02 03 01 02 00 07 00 02 04 00 00 00 00 00
1176.003429	SHIMQMI 00 03 01 03 00 4d 00 10 01 00 01 13 01 00 00 14
1176.003504	SHIMQMI 02 03 01 03 00 07 00 02 04 00 00 00 00 00
1176.003850	SHIMQMI 00 03 01 4f 00 00 00
1176.003902	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
1176.006606	SHIMQMI 00 03 01 70 00 0b 00 01 08 00 00 40 01 00 00 00
1176.006850	SHIMQMI 02 03 01 70 00 07 00 02 04 00 00 00 00 00
1196.116168	SSIPC_RX 07 00 17 00 0f 14 02
1196.116830	SSIPC_TX 15 00 00 17 0f 14 02 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1366.999848	SHIMQMI 00 03 01 43 00 00 00
1367.000747	SHIMQMI 02 03 01 43 00 91 00 02 04 00 00 00 00 00 13 1d
3853.226733	SSIPC_RX 07 00 18 00 0f 14 02
3853.227244	SSIPC_TX 15 00 00 18 0f 14 02 00 00 00 00 00 00 00 00 00 00 00 00 00 00
3856.801914	SSIPC_RX 08 00 19 00 0a 0f 05 01
3856.802024	SSIPC_TX 09 00 00 ff 08 38 03 21 00
3856.806357	SHIMQMI 00 03 01 50 00 95 00 10 0f 00 0e c4 bf ba b5 b0
3856.807018	SHIMQMI 02 03 01 50 00 07 00 02 04 00 00 00 00 00
3856.809500	SHIMQMI 00 03 01 02 00 04 00 12 01 00 01
3856.809658	SHIMQMI 02 03 01 02 00 07 00 02 04 00 00 00 00 00
3856.815424	SHIMQMI 00 03 01 4d 00 00 00
3856.816447	SHIMQMI 02 03 01 4d 00 7e 00 02 04 00 00 00 00 00 12 03
3856.817246	SHIMQMI 00 03 01 03 00 4d 00 10 01 00 01 13 01 00 00 14
3856.817319	SHIMQMI 02 03 01 03 00 07 00 02 04 00 00 00 00 00
3856.817682	SHIMQMI 00 03 01 4f 00 00 00
3856.817732	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
3856.821031	SHIMQMI 00 03 01 70 00 0b 00 01 08 00 00 00 00 00 00 00
3856.821243	SHIMQMI 02 03 01 70 00 07 00 02 04 00 00 00 00 00
3856.821589	SHIMQMI 00 03 01 ac 00 00 00
3856.821895	SHIMQMI 02 03 01 ac 00 07 00 02 04 00 01 00 4a 00
3856.823036	SHIMQMI 00 03 01 4d 00 00 00
3856.823110	SHIMQMI 02 03 01 4d 00 7e 00 02 04 00 00 00 00 00 12 03
3856.823714	SHIMQMI 00 03 01 4f 00 00 00
3856.823760	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
3857.139783	SHIMQMI 00 03 01 4d 00 00 00
3857.139950	SHIMQMI 02 03 01 4d 00 7e 00 02 04 00 00 00 00 00 12 03
3857.153621	SHIMQMI 00 03 01 4d 00 00 00
3857.153757	SHIMQMI 02 03 01 4d 00 7e 00 02 04 00 00 00 00 00 12 03
3857.158409	SHIMQMI 00 03 01 4d 00 00 00
3857.158541	SHIMQMI 02 03 01 4d 00 7e 00 02 04 00 00 00 00 00 12 03
3857.162718	SHIMQMI 00 03 01 4d 00 00 00
3857.162846	SHIMQMI 02 03 01 4d 00 7e 00 02 04 00 00 00 00 00 12 03
3858.748572	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 ad f2 8e ff 14 00
3858.749821	SHIMQMI 00 03 01 4f 00 00 00
3858.749881	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
3860.028581	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b0 f2 8e ff 12 00
3860.030417	SHIMQMI 00 03 01 4f 00 00 00
3860.030473	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
3861.308599	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b1 f2 8e ff 20 00
3861.311633	SHIMQMI 00 03 01 4f 00 00 00
3861.311718	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
3866.428834	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 ac f3 8e ff 1a 00
3866.430401	SHIMQMI 00 03 01 4f 00 00 00
3866.430484	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
3868.975147	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b1 f2 8d ff 04 00
3868.976233	SHIMQMI 00 03 01 4f 00 00 00
3868.976322	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
3871.543895	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b1 f2 8d ff fa ff
3871.546743	SHIMQMI 00 03 01 4f 00 00 00
3871.546842	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
3871.806592	SHIMQMI 04 03 01 4e 00 77 00 12 03 00 00 00 00 13 03 00
3871.812216	SHIMQMI 00 03 01 4f 00 00 00
3871.813348	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
3871.844091	SHIMQMI 00 03 01 4d 00 00 00
3871.845361	SHIMQMI 02 03 01 4d 00 7e 00 02 04 00 00 00 00 00 12 03
3871.858935	SHIMQMI 00 03 01 4d 00 00 00
3871.859098	SHIMQMI 02 03 01 4d 00 7e 00 02 04 00 00 00 00 00 12 03
3874.096441	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b8 f2 8d ff f0 ff
3874.098862	SHIMQMI 00 03 01 4f 00 00 00
3874.098921	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
3876.656594	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b8 f0 8e ff d2 ff
3876.659532	SHIMQMI 00 03 01 4f 00 00 00
3876.659589	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
3881.780882	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b9 ee 90 ff ba ff
3881.782662	SHIMQMI 00 03 01 4f 00 00 00
3881.782720	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
3884.341103	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 ba ed 91 ff ba ff
3884.342452	SHIMQMI 00 03 01 4f 00 00 00
3884.342546	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
3886.907991	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b8 ed 91 ff b6 ff
3886.910700	SHIMQMI 00 03 01 4f 00 00 00
3886.910799	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
3898.427462	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b8 ec 92 ff b8 ff
3898.429252	SHIMQMI 00 03 01 4f 00 00 00
3898.429398	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
3907.380751	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b9 ec 91 ff b4 ff
3907.384580	SHIMQMI 00 03 01 4f 00 00 00
3907.384672	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
3909.940596	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b9 ec 91 ff ae ff
3909.941195	SHIMQMI 00 03 01 4f 00 00 00
3909.941280	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
3921.461069	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 ba ec 91 ff ae ff
3921.463007	SHIMQMI 00 03 01 4f 00 00 00
3921.463094	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
3922.741141	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b8 ec 91 ff ac ff
3922.743648	SHIMQMI 00 03 01 4f 00 00 00
3922.743713	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
3923.376517	SHIMQMI 00 03 01 43 00 00 00
3923.377278	SHIMQMI 02 03 01 43 00 89 00 02 04 00 00 00 00 00 13 1d
3925.301133	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b8 ec 91 ff b0 ff
3925.303780	SHIMQMI 00 03 01 4f 00 00 00
3925.303875	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
3929.145750	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b8 ec 92 ff b2 ff
3929.149122	SHIMQMI 00 03 01 4f 00 00 00
3929.149271	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
3944.500997	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 bb ec 91 ff ae ff
3944.503789	SHIMQMI 00 03 01 4f 00 00 00
3944.503850	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
3945.780643	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b9 ec 91 ff ac ff
3945.784135	SHIMQMI 00 03 01 4f 00 00 00
3945.784227	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
3953.467904	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b9 ec 92 ff ae ff
3953.469982	SHIMQMI 00 03 01 4f 00 00 00
3953.470129	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
3958.587389	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b9 ec 91 ff a8 ff
3958.590506	SHIMQMI 00 03 01 4f 00 00 00
3958.590603	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
3973.940930	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b7 ec 91 ff b0 ff
3973.944246	SHIMQMI 00 03 01 4f 00 00 00
3973.944344	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
3976.501024	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b9 ec 91 ff ae ff
3976.502218	SHIMQMI 00 03 01 4f 00 00 00
3976.502308	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
3979.068013	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b8 ec 91 ff b0 ff
3979.071416	SHIMQMI 00 03 01 4f 00 00 00
3979.071515	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
3981.620888	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b9 ec 91 ff ac ff
3981.622290	SHIMQMI 00 03 01 4f 00 00 00
3981.622381	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
3996.980990	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b8 ec 91 ff b0 ff
3996.984304	SHIMQMI 00 03 01 4f 00 00 00
3996.984395	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
4002.107695	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b7 ec 92 ff b2 ff
4002.115167	SHIMQMI 00 03 01 4f 00 00 00
4002.115271	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
4004.660853	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 ba ec 92 ff a8 ff
4004.662215	SHIMQMI 00 03 01 4f 00 00 00
4004.662324	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
4005.940945	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b8 ec 92 ff aa ff
4005.942223	SHIMQMI 00 03 01 4f 00 00 00
4005.942319	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
4022.581025	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b9 ec 91 ff aa ff
4022.584844	SHIMQMI 00 03 01 4f 00 00 00
4022.584944	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
4026.627803	SHIMQMI 04 03 01 4e 00 77 00 12 03 00 00 00 00 13 03 00
4026.631728	SHIMQMI 00 03 01 4f 00 00 00
4026.631849	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
4026.656732	SHIMQMI 00 03 01 4d 00 00 00
4026.657256	SHIMQMI 02 03 01 4d 00 7e 00 02 04 00 00 00 00 00 12 03
4026.669556	SHIMQMI 00 03 01 4d 00 00 00
4026.669717	SHIMQMI 02 03 01 4d 00 7e 00 02 04 00 00 00 00 00 12 03
4028.974293	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 af ed 91 ff ae ff
4028.977009	SHIMQMI 00 03 01 4f 00 00 00
4028.977067	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
4030.254953	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b0 ed 91 ff b0 ff
4030.256505	SHIMQMI 00 03 01 4f 00 00 00
4030.256562	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
4030.507434	SHIMQMI 04 03 01 4e 00 77 00 12 03 00 00 00 00 13 03 00
4030.511656	SHIMQMI 00 03 01 4f 00 00 00
4030.513310	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
4030.540083	SHIMQMI 00 03 01 4d 00 00 00
4030.541038	SHIMQMI 02 03 01 4d 00 7e 00 02 04 00 00 00 00 00 12 03
4030.546468	SHIMQMI 00 03 01 4d 00 00 00
4030.546549	SHIMQMI 02 03 01 4d 00 7e 00 02 04 00 00 00 00 00 12 03
4032.817330	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b8 ed 91 ff b0 ff
4032.819998	SHIMQMI 00 03 01 4f 00 00 00
4032.820055	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
4035.376993	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b8 ed 91 ff ae ff
4035.379477	SHIMQMI 00 03 01 4f 00 00 00
4035.379536	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
4048.181103	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b8 ec 92 ff a8 ff
4048.183077	SHIMQMI 00 03 01 4f 00 00 00
4048.183171	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
4050.748067	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 ba ec 92 ff aa ff
4050.750575	SHIMQMI 00 03 01 4f 00 00 00
4050.750646	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
4052.021315	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b8 ec 92 ff ac ff
4052.024270	SHIMQMI 00 03 01 4f 00 00 00
4052.024362	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
4053.301039	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b8 ec 92 ff b2 ff
4053.302019	SHIMQMI 00 03 01 4f 00 00 00
4053.302108	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
4062.549320	SHIMQMI 04 03 01 4e 00 77 00 12 03 00 00 00 00 13 03 00
4062.550645	SHIMQMI 00 03 01 4f 00 00 00
4062.550848	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
4062.569976	SHIMQMI 00 03 01 4d 00 00 00
4062.570691	SHIMQMI 02 03 01 4d 00 7e 00 02 04 00 00 00 00 00 12 03
4062.581424	SHIMQMI 00 03 01 4d 00 00 00
4062.581579	SHIMQMI 02 03 01 4d 00 7e 00 02 04 00 00 00 00 00 12 03
4063.551616	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 ba ec 92 ff b8 ff
4063.563664	SHIMQMI 00 03 01 4f 00 00 00
4063.563761	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
4066.102022	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b1 ed 91 ff bc ff
4066.104470	SHIMQMI 00 03 01 4f 00 00 00
4066.104542	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
4067.666474	SHIMQMI 04 03 01 4e 00 77 00 12 03 00 00 00 00 13 03 00
4067.669631	SHIMQMI 00 03 01 4f 00 00 00
4067.670583	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
4067.705992	SHIMQMI 00 03 01 4d 00 00 00
4067.706903	SHIMQMI 02 03 01 4d 00 7e 00 02 04 00 00 00 00 00 12 03
4067.710710	SHIMQMI 00 03 01 4d 00 00 00
4067.710782	SHIMQMI 02 03 01 4d 00 7e 00 02 04 00 00 00 00 00 12 03
4071.223789	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b8 ed 91 ff bc ff
4071.226618	SHIMQMI 00 03 01 4f 00 00 00
4071.226690	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
4101.941275	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b8 ec 92 ff b2 ff
4101.941518	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b8 ec 92 ff ac ff
4101.945241	SHIMQMI 00 03 01 4f 00 00 00
4101.945333	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
4101.956422	SHIMQMI 00 03 01 4f 00 00 00
4101.956567	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
4105.991650	SHIMQMI 04 03 01 4e 00 77 00 12 03 00 00 00 00 13 03 00
4105.993905	SHIMQMI 00 03 01 4f 00 00 00
4105.994326	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
4106.009042	SHIMQMI 00 03 01 4d 00 00 00
4106.009469	SHIMQMI 02 03 01 4d 00 7e 00 02 04 00 00 00 00 00 12 03
4106.018897	SHIMQMI 00 03 01 4d 00 00 00
4106.019039	SHIMQMI 02 03 01 4d 00 7e 00 02 04 00 00 00 00 00 12 03
4107.069100	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b7 ec 91 ff ae ff
4107.071626	SHIMQMI 00 03 01 4f 00 00 00
4107.071684	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
4109.614989	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b4 ed 91 ff aa ff
4109.617444	SHIMQMI 00 03 01 4f 00 00 00
4109.617505	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
4109.850988	SHIMQMI 04 03 01 4e 00 77 00 12 03 00 00 00 00 13 03 00
4109.853706	SHIMQMI 00 03 01 4f 00 00 00
4109.854287	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
4109.871411	SHIMQMI 00 03 01 4d 00 00 00
