Start : 137940549, 4209.611499sec

Sleep Statics
===== Client : 0 - MPSS =====
Time Sleep : 75939812212
Time Awake : 4575276684
Sleep : 94.317492% Awake : 5.682508%
Log available 16 ~ 4209sec
Client : 0, Discarded : 0
Client : 0, Discarded Time : 0

Time sclk	Time sec	Status	Duration
00031277046276	01629.012827	S	1.239485
00031300844384	01630.252312	W	0.157530
00031303868956	01630.409841	S	1.122524
00031325421424	01631.532366	W	0.040458
00031326198216	01631.572824	S	1.239439
00031349995448	01632.812263	W	0.040583
00031350774644	01632.852846	S	1.239433
00031374571760	01634.092279	W	0.040567
00031375350652	01634.132846	S	1.239483
00031399148716	01635.372329	W	0.069524
00031400483580	01635.441853	S	1.210497
00031423725116	01636.652350	W	0.040489
00031424502500	01636.692839	S	1.239446
00031448299864	01637.932285	W	0.097560
00031450173016	01638.029845	S	1.182505
00031472877116	01639.212350	W	0.040511
00031473654924	01639.252861	S	1.239421
00031497451804	01640.492281	W	0.151570
00031500361956	01640.643852	S	1.128556
00031522030232	01641.772408	W	0.040453
00031522806920	01641.812860	S	1.239485
00031546605032	01643.052345	W	0.046504
00031547497916	01643.098850	S	1.233442
00031571180004	01644.332292	W	0.040585
00031571959236	01644.372877	S	1.234051
00031595653012	01645.606928	W	0.002125
00031595693804	01645.609052	S	0.003456
00031595760164	01645.612509	W	0.111214
00031597895480	01645.723723	S	1.168851
00031620337412	01646.892574	W	0.040311
00031621111376	01646.932884	S	1.239422
00031644908284	01648.172306	W	0.040546
00031645686768	01648.212853	S	1.239465
00031669484492	01649.452317	W	0.040565
00031670263344	01649.492882	S	1.239445
00031694060696	01650.732328	W	0.153518
00031697008248	01650.885846	S	1.126576
00031718638508	01652.012422	W	0.040439
00031719414944	01652.052862	S	1.239460
00031743212580	01653.292322	W	0.040566
00031743991440	01653.332887	S	1.239420
00031767788304	01654.572308	W	0.040561
00031768567072	01654.612868	S	1.239488
00031792365248	01655.852357	W	0.063510
00031793584644	01655.915867	S	1.216549
00031816942384	01657.132416	W	0.040454
00031817719108	01657.172870	S	1.239453
00031841516608	01658.412323	W	0.040562
00031842295396	01658.452885	S	1.239442
00031866092684	01659.692327	W	0.040556
00031866871364	01659.732884	S	1.239469
00031890669172	01660.972353	W	0.157519
00031893693544	01661.129872	S	1.122533
00031915246176	01662.252405	W	0.040497
00031916023728	01662.292903	S	1.239439
00031939820952	01663.532341	W	0.040544
00031940599396	01663.572885	S	1.239479
00031964397392	01664.812364	W	0.040541
00031965175784	01664.852905	S	1.239459
00031988973392	01666.092364	W	0.063530
00031990193168	01666.155894	S	1.216533
00032013550604	01667.372427	W	0.040472
00032014327660	01667.412899	S	1.239462
00032038125336	01668.652361	W	0.092529
00032039901888	01668.744890	S	1.187498
00032062701844	01669.932388	W	0.046511
00032063594848	01669.978898	S	1.233491
00032087277884	01671.212390	W	0.151528
00032090187228	01671.363918	S	1.128511
00032111854636	01672.492429	W	0.040489
00032112632028	01672.532918	S	1.239469
00032136429840	01673.772387	W	0.046516
00032137322940	01673.818903	S	1.233499
00032161006120	01675.052402	W	0.040517
00032161784056	01675.092920	S	1.234107
00032185478920	01676.327027	W	0.002080
00032185518848	01676.329107	S	0.003455
00032185585176	01676.332561	W	0.111342
00032187722936	01676.443903	S	1.183517
00032210446468	01677.627420	W	0.021207
00032210853640	01677.648627	S	1.258836
00032235023296	01678.907463	W	0.021165
00032235429672	01678.928629	S	1.258874
00032259600048	01680.187502	W	0.021131
00032260005760	01680.208633	S	1.258845
00032284175592	01681.467479	W	0.021192
00032284582480	01681.488671	S	0.018828
00032284943984	01681.507499	W	0.167446
00032288158948	01681.674945	S	1.072593
00032308752736	01682.747538	W	0.021102
00032309157896	01682.768640	S	1.258841
00032333327652	01684.027482	W	0.021152
00032333733768	01684.048634	S	0.018851
00032334095716	01684.067485	W	0.050365
00032335062724	01684.117850	S	1.174658
00032357616164	01685.292509	W	0.040436
00032358392536	01685.332945	S	1.239537
00032382191640	01686.572481	W	0.063445
00032383409788	01686.635926	S	1.216659
00032406769648	01687.852586	W	0.040351
00032407544384	01687.892937	S	1.239495
00032431342696	01689.132432	W	0.040517
00032432120616	01689.172949	S	1.239455
00032455918152	01690.412404	W	0.040530
00032456696320	01690.452933	S	1.239447
00032480493704	01691.692380	W	0.151556
00032483403580	01691.843936	S	1.128539
00032505071520	01692.972475	W	0.040466
00032505848468	01693.012941	S	1.239441
00032529645732	01694.252382	W	0.040586
00032530424980	01694.292968	S	1.239464
00032554222688	01695.532432	W	0.040521
00032555000684	01695.572952	S	1.239451
00032578798144	01696.812403	W	0.063550
00032580018308	01696.875954	S	1.216512
00032603375344	01698.092466	W	0.040500
00032604152940	01698.132966	S	1.239435
00032627950096	01699.372401	W	0.097544
00032629822944	01699.469945	S	1.182556
00032652528024	01700.652501	W	0.040454
00032653304748	01700.692956	S	1.239476
00032677102684	01701.932431	W	0.159513
00032680165340	01702.091945	S	1.120551
00032701679916	01703.212496	W	0.040460
00032702456752	01703.252956	S	1.239478
00032726254732	01704.492434	W	0.040543
00032727033148	01704.532976	S	1.239428
00032750830172	01705.772405	W	0.040560
00032751608920	01705.812965	S	1.234349
00032775308428	01707.047314	W	0.002107
00032775348880	01707.049421	S	0.003196
00032775410236	01707.052616	W	0.119178
00032777698460	01707.171795	S	1.160904
00032799987824	01708.332699	W	0.040288
00032800761356	01708.372987	S	1.239470
00032824559176	01709.612457	W	0.040514
00032825337052	01709.652971	S	1.239501
00032849135476	01710.892473	W	0.040492
00032849912920	01710.932965	S	1.239486
00032873711060	01712.172451	W	0.151517
00032876620192	01712.323968	S	1.128539
00032898288140	01713.452507	W	0.040466
00032899065080	01713.492973	S	1.239466
00032922862828	01714.732439	W	0.040523
00032923640868	01714.772962	S	1.239459
00032947438476	01716.012421	W	0.040567
00032948217364	01716.052988	S	1.239482
00032972015412	01717.292469	W	0.063510
00032973234812	01717.355980	S	1.216522
00032996592036	01718.572502	W	0.040482
00032997369284	01718.612984	S	1.239461
00033021166940	01719.852445	W	0.040549
00033021945488	01719.892994	S	1.239481
00033045743532	01721.132476	W	0.040531
00033046521736	01721.173007	S	1.239421
00033070318628	01722.412429	W	0.153563
00033073267040	01722.565992	S	1.126540
00033094896600	01723.692531	W	0.046476
00033095788944	01723.739008	S	1.233449
00033119471164	01724.972456	W	0.040550
00033120249732	01725.013007	S	1.239496
00033144048060	01726.252503	W	0.040506
00033144825776	01726.293009	S	1.239442
00033168623060	01727.532451	W	0.063549
00033169843208	01727.596000	S	1.216552
00033193201016	01728.812553	W	0.046466
00033194093160	01728.859019	S	1.233493
00033217776228	01730.092512	W	0.105499
00033219801816	01730.198011	S	1.174533
00033242352856	01731.372545	W	0.040468
00033243129840	01731.413012	S	1.239461
00033266927492	01732.652474	W	0.277461
00033272254744	01732.929935	S	1.002600
00033291504668	01733.932535	W	0.040498
00033292282224	01733.973033	S	1.239473
00033316080104	01735.212505	W	0.040504
00033316857780	01735.253009	S	1.239441
00033340655056	01736.492451	W	0.040558
00033341433776	01736.533009	S	1.239466
00033365231520	01737.772475	W	0.119545
00033367526784	01737.892020	S	1.153619
00033389676264	01739.045639	W	0.002063
00033389715868	01739.047701	S	0.004974
00033389811364	01739.052675	W	0.040364
00033390586360	01739.093040	S	1.239643
00033414387500	01740.332682	W	0.040340
00033415162020	01740.373022	S	1.239607
00033438962476	01741.612629	W	0.046430
00033439853924	01741.659059	S	1.248515
00033463825416	01742.907574	W	0.021199
00033464232444	01742.928773	S	0.018803
00033464593456	01742.947576	W	0.167483
00033467809132	01743.115059	S	1.072570
00033488402476	01744.187629	W	0.021109
00033488807764	01744.208738	S	1.243839
00033512689480	01745.452577	W	0.055480
00033513754696	01745.508057	S	1.224568
00033537266404	01746.732625	W	0.040411
00033538042296	01746.773036	S	1.239568
00033561842004	01748.012604	W	0.040449
00033562618624	01748.053053	S	1.239530
00033586417592	01749.292583	W	0.040470
00033587194620	01749.333053	S	1.239576
00033610994480	01750.572629	W	0.040416
00033611770472	01750.613045	S	1.239545
00033635569740	01751.852591	W	0.040490
00033636347140	01751.893080	S	1.254527
00033660434052	01753.147607	W	0.021146
00033660840064	01753.168753	S	1.258867
00033685010308	01754.427620	W	0.021151
00033685416416	01754.448772	S	0.018863
00033685778580	01754.467634	W	0.187322
00033689375156	01754.654956	S	1.037741
00033709299792	01755.692697	W	0.040348
00033710074468	01755.733045	S	1.239471
00033733872304	01756.972516	W	0.046546
00033734765996	01757.019062	S	1.233466
00033758448548	01758.252529	W	0.040540
00033759226908	01758.293068	S	1.239477
00033783024868	01759.532545	W	0.063489
00033784243856	01759.596034	S	1.216573
00033807602052	01760.812607	W	0.101471
00033809550304	01760.914078	S	1.178511
00033832177716	01762.092589	W	0.046468
00033833069900	01762.139057	S	1.233491
00033856752932	01763.372549	W	0.040518
00033857530884	01763.413067	S	1.239461
00033881328540	01764.652528	W	0.153532
00033884276348	01764.806060	S	1.126532
00033905905772	01765.932592	W	0.040481
00033906683008	01765.973073	S	1.239459
00033930480624	01767.212532	W	0.040531
00033931258816	01767.253063	S	1.239472
00033955056688	01768.492536	W	0.119531
00033957351688	01768.612067	S	1.153895
00033979506472	01769.765962	W	0.002007
00033979545004	01769.767969	S	0.004859
00033979638296	01769.772828	W	0.040255
00033980411200	01769.813083	S	1.239506
00034004209724	01771.052590	W	0.040500
00034004987316	01771.093089	S	1.239550
00034028786684	01772.332640	W	0.040441
00034029563152	01772.373081	S	1.239540
00034053362328	01773.612621	W	0.063446
00034054580500	01773.676068	S	1.216678
00034077940716	01774.892746	W	0.137337
00034080577588	01775.030083	S	1.142557
00034102514688	01776.172640	W	0.040442
00034103291172	01776.213082	S	1.239493
00034127089436	01777.452575	W	0.040513
00034127867292	01777.493088	S	1.239503
00034151665756	01778.732591	W	0.069495
00034153000060	01778.802086	S	1.210530
00034176242236	01780.012616	W	0.040474
00034177019336	01780.053090	S	1.239496
00034200817668	01781.292587	W	0.040505
00034201595372	01781.333092	S	1.239482
00034225393424	01782.572574	W	0.040539
00034226171772	01782.613113	S	1.239464
00034249969480	01783.852577	W	0.063520
00034251189068	01783.916097	S	1.216543
00034274546688	01785.132640	W	0.137477
00034277186248	01785.270117	S	1.142506
00034299122368	01786.412623	W	0.040478
00034299899544	01786.453101	S	1.239456
00034323697096	01787.692557	W	0.040561
00034324475876	01787.733119	S	1.239451
00034348273336	01788.972570	W	0.063541
00034349493320	01789.036110	S	1.216556
00034372851204	01790.252667	W	0.040454
00034373627924	01790.293121	S	1.239478
00034397425908	01791.532599	W	0.112522
00034399586332	01791.645121	S	1.167544
00034422003184	01792.812666	W	0.040449
00034422779808	01792.853115	S	1.239475
00034446577732	01794.092590	W	0.063545
00034447797796	01794.156135	S	1.216483
00034471154268	01795.372618	W	0.131502
00034473679104	01795.504120	S	1.148547
00034495731212	01796.652667	W	0.040459
00034496508032	01796.693127	S	1.239450
00034520305480	01797.932577	W	0.040549
00034521084012	01797.973126	S	1.239455
00034544881548	01799.212581	W	0.129535
00034547368628	01799.342116	S	1.143852
00034569330596	01800.485969	W	0.002104
00034569370988	01800.488072	S	0.004713
00034569461476	01800.492785	W	0.040281
00034570234868	01800.533066	S	1.239732
00034594037720	01801.772798	W	0.040344
00034594812328	01801.813142	S	1.239452
00034618609808	01803.052594	W	0.053557
00034619638096	01803.106151	S	1.226487
00034643186644	01804.332638	W	0.063501
00034644405864	01804.396139	S	1.216523
00034667763104	01805.612662	W	0.131482
00034670287556	01805.744144	S	1.148501
00034692338780	01806.892645	W	0.040490
00034693116188	01806.933135	S	1.239479
00034716914176	01808.172613	W	0.040534
00034717692436	01808.213148	S	1.239457
00034741490012	01809.452605	W	0.063524
00034742709672	01809.516129	S	1.216560
00034766067620	01810.732689	W	0.046458
00034766959620	01810.779147	S	1.233447
00034790641804	01812.012594	W	0.040575
00034791420844	01812.053169	S	1.239444
00034815218168	01813.292613	W	0.040555
00034815996824	01813.333168	S	1.239459
00034839794444	01814.572627	W	0.063525
00034841014128	01814.636152	S	1.216550
00034864371884	01815.852702	W	0.131449
00034866895700	01815.984151	S	1.148511
00034888947120	01817.132662	W	0.040492
00034889724568	01817.173155	S	1.239509
00034913523136	01818.412663	W	0.040509
00034914300916	01818.453173	S	1.239434
00034938098044	01819.692606	W	0.063557
00034939318336	01819.756163	S	1.216540
00034962675904	01820.972703	W	0.046459
00034963567920	01821.019162	S	1.233477
00034987250676	01822.252639	W	0.097554
00034989123720	01822.350194	S	1.182468
00035011827104	01823.532662	W	0.040503
00035012604760	01823.573165	S	1.239468
00035036402540	01824.812632	W	0.063545
00035037622596	01824.876177	S	1.216552
00035060980392	01826.092729	W	0.130445
00035063484932	01826.223174	S	1.149500
00035085555332	01827.372674	W	0.046504
00035086448212	01827.419178	S	1.233464
00035110130724	01828.652642	W	0.040559
00035110909448	01828.693200	S	1.239423
00035134706360	01829.932623	W	0.119559
00035137001884	01830.052181	S	1.160539
00035159284224	01831.212720	W	0.040470
00035160061240	01831.253190	S	1.234144
00035183756800	01832.487333	W	0.002160
00035183798264	01832.489493	S	0.003353
00035183862648	01832.492846	W	0.040322
00035184636840	01832.533169	S	1.239523
00035208435684	01833.772692	W	0.040512
00035209213520	01833.813204	S	1.239565
00035233013172	01835.052769	W	0.063413
00035234230700	01835.116182	S	1.216649
00035257590352	01836.332831	W	0.130353
00035260093136	01836.463184	S	1.149659
00035282166596	01837.612844	W	0.046377
00035283057028	01837.659220	S	1.233535
00035306740896	01838.892755	W	0.040462
00035307517760	01838.933217	S	1.239554
00035331317188	01840.172770	W	0.063451
00035332535448	01840.236221	S	1.216603
00035355894224	01841.452824	W	0.040377
00035356669464	01841.493201	S	1.239593
00035380469656	01842.732795	W	0.040417
00035381245660	01842.773211	S	1.234205
00035404942392	01844.007416	W	0.003442
00035405008472	01844.010858	S	0.002106
00035405048900	01844.012964	W	0.040094
00035405818708	01844.053058	S	1.233000
00035429492304	01845.286057	W	0.001973
00035429530184	01845.288030	S	0.004934
00035429624916	01845.292964	W	0.063104
00035430836516	01845.356069	S	1.210043
00035454069344	01846.566112	W	0.001964
00035454107056	01846.568076	S	0.004893
00035454200992	01846.572968	W	0.144111
00035456967924	01846.717079	S	1.129801
00035478660108	01847.846881	W	0.002049
00035478699444	01847.848929	S	0.004040
00035478777004	01847.852969	W	0.040278
00035479550344	01847.893247	S	1.248615
00035503523748	01849.141862	W	0.001995
00035503562044	01849.143856	S	0.004113
00035503641020	01849.147970	W	0.020958
00035504043408	01849.168928	S	1.258567
00035528207896	01850.427495	W	0.021434
00035528619428	01850.448929	S	1.258851
00035552789364	01851.707779	W	0.021147
00035553195380	01851.728926	S	1.243817
00035577076668	01852.972743	W	0.092493
00035578852536	01853.065236	S	1.195544
00035601806988	01854.260781	W	0.003187
00035601868188	01854.263968	S	0.004010
00035601945176	01854.267978	W	0.020583
00035602340372	01854.288561	S	1.253362
00035626404916	01855.541923	W	0.001969
00035626442716	01855.543891	S	0.004090
00035626521240	01855.547981	W	0.020963
00035626923736	01855.568945	S	1.253029
00035650981900	01856.821974	W	0.001911
00035651018588	01856.823885	S	0.004097
00035651097256	01856.827982	W	0.020949
00035651499472	01856.848931	S	1.258582
00035675664248	01858.107513	W	0.021441
00035676075908	01858.128954	S	0.018836
00035676437560	01858.147790	W	0.287358
00035681954832	01858.435148	S	0.937738
00035699959396	01859.372885	W	0.055353
00035701022180	01859.428239	S	1.224587
00035724534260	01860.652826	W	0.119396
00035726826672	01860.772222	S	1.160593
00035749110052	01861.932815	W	0.040450
00035749886692	01861.973265	S	0.307123
00035755783448	01862.280388	W	0.007095
00035755919680	01862.287483	S	0.930175
00035773779032	01863.217658	W	0.001891
00035773815340	01863.219549	S	0.008446
00035773977496	01863.227995	W	0.020883
00035774378452	01863.248878	S	0.012397
00035774616480	01863.261275	W	0.000260
00035774621468	01863.261535	S	0.006556
00035774747348	01863.268091	W	0.049922
00035775705856	01863.318013	S	1.168162
00035798134564	01864.486175	W	0.003448
00035798200764	01864.489623	S	0.003474
00035798267472	01864.493097	W	0.046047
00035799151584	01864.539145	S	1.226697
00035822704172	01865.765842	W	0.002054
00035822743616	01865.767897	S	0.005097
00035822841472	01865.772993	W	0.063083
00035824052660	01865.836076	S	1.210105
00035847286676	01867.046181	W	0.001913
00035847323408	01867.048094	S	0.004903
00035847417552	01867.052997	W	0.040090
00035848187272	01867.093087	S	1.234771
00035871894868	01868.327858	W	0.002086
00035871934928	01868.329944	S	0.003055
00035871993584	01868.332999	W	0.040157
00035872764608	01868.373157	S	1.254685
00035896854560	01869.627842	W	0.021124
00035897260140	01869.648966	S	1.258856
00035921430172	01870.907821	W	0.021149
00035921836232	01870.928970	S	1.258829
00035946005740	01872.187799	W	0.021161
00035946412036	01872.208960	S	1.258826
00035970581492	01873.467786	W	0.021194
00035970988416	01873.488980	S	1.258849
00035995158324	01874.747829	W	0.021151
00035995564416	01874.768980	S	1.258829
00036019733936	01876.027809	W	0.021182
00036020140632	01876.048991	S	1.258870
00036044310940	01877.307861	W	0.021118
00036044716404	01877.328979	S	1.258860
00036068886524	01878.587840	W	0.021151
00036069292620	01878.608991	S	1.258829
00036093462140	01879.867820	W	0.021158
00036093868376	01879.888978	S	1.258859
00036118038464	01881.147837	W	0.021159
00036118444720	01881.168996	S	1.258821
00036142614092	01882.427817	W	0.024162
00036143078012	01882.451980	S	1.240864
00036166902596	01883.692844	W	0.086463
00036168562680	01883.779306	S	1.212613
00036191844856	01884.991920	W	0.014701
00036192127124	01885.006621	S	1.265202
00036216419000	01886.271823	W	0.014926
00036216705584	01886.286749	S	1.265057
00036240994684	01887.551806	W	0.014779
00036241278432	01887.566585	S	0.019248
00036241647992	01887.585833	W	0.169475
00036244901904	01887.755308	S	1.076555
00036265571756	01888.831862	W	0.014761
00036265855168	01888.846623	S	1.265210
00036290147200	01890.111833	W	0.014778
00036290430932	01890.126611	S	1.265244
00036314723608	01891.391855	W	0.014760
00036315006996	01891.406614	S	1.265244
00036339299672	01892.671858	W	0.014770
00036339583248	01892.686627	S	1.260115
00036363777448	01893.946742	W	0.001939
00036363814668	01893.948681	S	0.003364
00036363879248	01893.952044	W	0.014545
00036364158508	01893.966589	S	1.258763
00036388326756	01895.225352	W	0.003478
00036388393540	01895.228830	S	0.003215
00036388455276	01895.232046	W	0.014476
00036388733212	01895.246521	S	1.265350
00036413027936	01896.511872	W	0.014764
00036413311412	01896.526636	S	1.261218
00036437526788	01897.787854	W	0.020875
00036437927588	01897.808729	S	1.263143
00036462179936	01899.071872	W	0.014889
00036462465808	01899.086761	S	0.019103
00036462832588	01899.105864	W	0.223461
00036467123048	01899.329325	S	1.022603
00036486757016	01900.351928	W	0.014700
00036487039252	01900.366628	S	1.265238
00036511331812	01901.631865	W	0.014751
00036511615040	01901.646617	S	1.265226
00036535907380	01902.911843	W	0.014798
00036536191508	01902.926641	S	1.265210
00036560483548	01904.191851	W	0.014808
00036560767868	01904.206660	S	1.260102
00036584961836	01905.466762	W	0.003319
00036585025564	01905.470081	S	0.001983
00036585063632	01905.472064	W	0.014552
00036585343028	01905.486616	S	1.265270
00036609636220	01906.751886	W	0.014852
00036609921372	01906.766738	S	1.265163
00036634212496	01908.031901	W	0.014692
00036634494584	01908.046593	S	0.019273
00036634864616	01908.065865	W	0.074382
00036636292748	01908.140247	S	1.152698
00036658424552	01909.292945	W	0.130355
00036660927360	01909.423300	S	1.149570
00036682999100	01910.572870	W	0.034439
00036683660332	01910.607309	S	1.245459
00036707573140	01911.852768	W	0.034574
00036708236956	01911.887341	S	1.264424
00036732513896	01913.151765	W	0.014992
00036732801740	01913.166757	S	0.019034
00036733167196	01913.185791	W	0.054452
00036734212676	01913.240244	S	1.172631
00036756727196	01914.412875	W	0.103486
00036758714136	01914.516361	S	1.195512
00036781667960	01915.711873	W	0.014771
00036781951564	01915.726644	S	1.265194
00036806243280	01916.991837	W	0.014828
00036806527972	01917.006665	S	1.265126
00036830818388	01918.271791	W	0.014859
00036831103684	01918.286650	S	1.265149
00036855394548	01919.551799	W	0.014855
00036855679760	01919.566654	S	1.265158
00036879970792	01920.831812	W	0.014848
00036880255868	01920.846660	S	1.265359
00036904550768	01922.112019	W	0.014657
00036904832176	01922.126676	S	1.265320
00036929126324	01923.391996	W	0.014665
00036929407892	01923.406661	S	1.255902
00036953521216	01924.662563	W	0.001945
00036953558560	01924.664508	S	0.003687
00036953629348	01924.668195	W	0.020526
00036954023448	01924.688721	S	1.256707
00036978152220	01925.945428	W	0.003499
00036978219396	01925.948927	S	0.003269
00036978282160	01925.952196	W	0.014460
00036978559792	01925.966656	S	1.265311
00037002853756	01927.231966	W	0.014819
00037003138288	01927.246786	S	0.019225
00037003507408	01927.266011	W	0.169371
00037006759336	01927.435382	S	1.076704
00037027432060	01928.512086	W	0.014723
00037027714736	01928.526809	S	1.264977
00037052002300	01929.791786	W	0.014901
00037052288404	01929.806688	S	1.265108
00037076578476	01931.071796	W	0.014899
00037076864528	01931.086694	S	1.265155
00037101155512	01932.351850	W	0.014842
00037101440472	01932.366691	S	1.265131
00037125730988	01933.631822	W	0.014955
00037126018124	01933.646777	S	0.019050
00037126383876	01933.665827	W	0.110556
00037128506560	01933.776383	S	1.135505
00037150308256	01934.911888	W	0.014923
00037150594784	01934.926812	S	1.265042
00037174883588	01936.191854	W	0.014837
00037175168460	01936.206691	S	1.265114
00037199458640	01937.471804	W	0.014872
00037199744184	01937.486676	S	1.265142
00037224034904	01938.751818	W	0.014840
00037224319840	01938.766658	S	0.019153
00037224687580	01938.785811	W	0.169577
00037227943468	01938.955389	S	1.072530
00037248536036	01940.027919	W	0.020843
00037248936228	01940.048762	S	1.263089
00037273187528	01941.311850	W	0.014847
00037273472600	01941.326698	S	1.265166
00037297763780	01942.591864	W	0.014833
00037298048576	01942.606697	S	1.265113
00037322338736	01943.871809	W	0.014843
00037322623724	01943.886652	S	0.019224
00037322992820	01943.905876	W	0.054420
00037324037688	01943.960296	S	1.172619
00037346551980	01945.132916	W	0.095474
00037348385080	01945.228390	S	1.203530
00037371492852	01946.431919	W	0.014879
00037371778524	01946.446798	S	1.265060
00037396067668	01947.711858	W	0.014865
00037396353068	01947.726722	S	1.246255
00037420281156	01948.972977	W	0.147434
00037423111892	01949.120411	S	1.151603
00037445222672	01950.272014	W	0.014810
00037445507020	01950.286824	S	0.019114
00037445874016	01950.305938	W	0.050354
00037446840816	01950.356293	S	1.176646
00037469432424	01951.532939	W	0.040483
00037470209696	01951.573422	S	1.258552
00037494373904	01952.831974	W	0.014829
00037494658624	01952.846803	S	1.246127
00037518584268	01954.092931	W	0.034487
00037519246424	01954.127418	S	1.259367
00037543426272	01955.386785	W	0.002168
00037543467900	01955.388953	S	0.003195
00037543529236	01955.392148	W	0.014538
00037543808364	01955.406686	S	0.012547
00037544049260	01955.419232	W	0.000247
00037544054012	01955.419480	S	0.006662
00037544181928	01955.426142	W	0.054126
00037545221148	01955.480268	S	1.185047
00037567974044	01956.665315	W	0.003307
00037568037544	01956.668622	S	0.003528
00037568105284	01956.672150	W	0.014678
00037568387096	01956.686828	S	1.264813
00037592671512	01957.951641	W	0.015069
00037592960828	01957.966710	S	1.265222
00037617253100	01959.231932	W	0.014799
00037617537232	01959.246731	S	1.265223
00037641829508	01960.511954	W	0.014892
00037642115428	01960.526845	S	1.265124
00037666405812	01961.791969	W	0.014887
00037666691644	01961.806856	S	1.265124
00037690982016	01963.071980	W	0.014763
00037691265464	01963.086743	S	1.265245
00037715558168	01964.351988	W	0.014747
00037715841308	01964.366735	S	1.265274
00037740134560	01965.632008	W	0.014735
00037740417480	01965.646744	S	1.261250
00037764633484	01966.907994	W	0.020820
00037765033224	01966.928814	S	1.263154
00037789285784	01968.191968	W	0.014762
00037789569220	01968.206730	S	1.265256
00037813862132	01969.471986	W	0.014889
00037814148000	01969.486875	S	1.265126
00037838438424	01970.752001	W	0.014876
00037838724052	01970.766878	S	0.019118
00037839091120	01970.785996	W	0.223454
00037843381432	01971.009450	S	1.022608
00037863015512	01972.032058	W	0.014681
00037863297392	01972.046739	S	1.265125
00037887587792	01973.311864	W	0.015016
00037887876100	01973.326880	S	1.265043
00037912164932	01974.591924	W	0.014829
00037912449656	01974.606753	S	1.246096
00037936374692	01975.852849	W	0.109607
00037938479152	01975.962456	S	1.189590
00037961319272	01977.152045	W	0.014660
00037961600752	01977.166706	S	0.019325
00037961971788	01977.186031	W	0.050313
00037962937796	01977.236344	S	1.176639
00037985529268	01978.412983	W	0.040490
00037986306672	01978.453473	S	1.258522
00038010470304	01979.711995	W	0.014740
00038010753304	01979.726735	S	1.246263
00038034681552	01980.972998	W	0.286360
00038040179668	01981.259358	S	0.993726
00038059259200	01982.253083	W	0.040348
00038060033884	01982.293431	S	1.239468
00038083831676	01983.532900	W	0.040542
00038084610088	01983.573442	S	1.239475
00038108408008	01984.812917	W	0.046538
00038109301540	01984.859455	S	1.233475
00038132984252	01986.092930	W	0.063482
00038134203116	01986.156412	S	1.216259
00038157555284	01987.372671	W	0.040773
00038158338128	01987.413444	S	1.232787
00038182007632	01988.646231	W	0.002103
00038182048012	01988.648334	S	0.004762
00038182139436	01988.653096	W	0.040254
00038182912304	01988.693349	S	1.239559
00038206711832	01989.932908	W	0.053542
00038207739844	01989.986450	S	1.226471
00038231288096	01991.212922	W	0.151521
00038234197292	01991.364442	S	1.128505
00038255864592	01992.492947	W	0.034491
00038256526820	01992.527439	S	1.245444
00038280439336	01993.772882	W	0.034575
00038281103184	01993.807458	S	1.240087
00038304912848	01995.047544	W	0.001977
00038304950804	01995.049521	S	0.003584
00038305019612	01995.053105	W	0.034315
00038305678464	01995.087420	S	1.245497
00038329592000	01996.332917	W	0.077540
00038331080760	01996.410456	S	1.202521
00038354169156	01997.612977	W	0.040489
00038354946552	01997.653466	S	1.239477
00038378744512	01998.892943	W	0.034509
00038379407076	01998.927452	S	1.245467
00038403320040	02000.172919	W	0.034568
00038403983748	02000.207487	S	1.245418
00038427895776	02001.452905	W	0.201569
00038431765892	02001.654474	S	1.078520
00038452473468	02002.732993	W	0.034499
00038453135848	02002.767492	S	1.264418
00038477412668	02004.031910	W	0.015005
00038477700760	02004.046915	S	1.265049
00038501989696	02005.311963	W	0.014816
00038502274156	02005.326779	S	1.246144
00038526200112	02006.572923	W	0.109609
00038528304596	02006.682531	S	1.189524
00038551143456	02007.872055	W	0.014736
00038551426380	02007.886791	S	1.265247
00038575719124	02009.152038	W	0.014766
00038576002640	02009.166804	S	1.265241
00038600295268	02010.432045	W	0.014889
00038600581136	02010.446934	S	1.265094
00038624870940	02011.712028	W	0.014737
00038625153896	02011.726765	S	0.019257
00038625523624	02011.746022	W	0.168475
00038628758336	02011.914497	S	1.073626
00038649371948	02012.988122	W	0.020749
00038649770332	02013.008871	S	1.263089
00038674021632	02014.271960	W	0.014833
00038674306432	02014.286793	S	1.265146
00038698597232	02015.551939	W	0.014977
00038698884800	02015.566917	S	1.246021
00038722808404	02016.812938	W	0.057544
00038723913248	02016.870482	S	1.222509
00038747385424	02018.092991	W	0.053510
00038748412812	02018.146501	S	1.226147
00038771954844	02019.372648	W	0.040830
00038772738772	02019.413478	S	1.239473
00038796536648	02020.652950	W	0.034546
00038797199940	02020.687497	S	1.245397
00038821111556	02021.932894	W	0.147591
00038823945308	02022.080485	S	1.132537
00038845690012	02023.213021	W	0.034481
00038846352056	02023.247503	S	1.245457
00038870264836	02024.492960	W	0.034556
00038870928316	02024.527516	S	1.240079
00038894737836	02025.767596	W	0.001845
00038894773268	02025.769441	S	0.003709
00038894844488	02025.773150	W	0.034332
00038895503668	02025.807483	S	1.245467
00038919416640	02027.052950	W	0.057555
00038920521688	02027.110505	S	1.222508
00038943993844	02028.333013	W	0.034495
